Test	Confs. (features enabled)
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	ADLER32CHECKSUM, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	ADLER32CHECKSUM
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	ADLER32CHECKSUM, CRC
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	ARCHIVECHECK, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	ADLER32CHECKSUM, ARCHIVECHECK, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	COMPRESS
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	ADLER32CHECKSUM, ARCHIVECHECK
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	ADLER32CHECKSUM, ARCHIVECHECK, CRC
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	
tests.Example_Paulo.testEXTRACT__(Example_Paulo.java:103)	CRC
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	ARCHIVECHECK, CRC
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	EXTRACT
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	ARCHIVECHECK
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	ARCHIVECHECK, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	COMPRESS
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	ARCHIVECHECK, COMPRESS
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	ARCHIVECHECK, EXTRACT
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	COMPRESS, EXTRACT
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	CRC
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testADLER32CHECKSUM___(Example_Paulo2.java:165)	ARCHIVECHECK, COMPRESS, EXTRACT
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, EXTRACT
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ADLER32CHECKSUM, ARCHIVECHECK, CRC
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ADLER32CHECKSUM, ARCHIVECHECK
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ARCHIVECHECK, COMPRESS, EXTRACT
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ADLER32CHECKSUM, ARCHIVECHECK, EXTRACT
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ADLER32CHECKSUM, ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ARCHIVECHECK
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ARCHIVECHECK, EXTRACT
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ADLER32CHECKSUM, ARCHIVECHECK, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ARCHIVECHECK, COMPRESS
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ADLER32CHECKSUM, ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ARCHIVECHECK, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ARCHIVECHECK, CRC
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testARCHIVECHECK(Example_Paulo2.java:55)	ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, EXTRACT
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ARCHIVECHECK, COMPRESS
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ADLER32CHECKSUM, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	COMPRESS
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	COMPRESS, EXTRACT
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ARCHIVECHECK, COMPRESS, EXTRACT
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testCRC(Example_Paulo2.java:151)	ADLER32CHECKSUM, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:89)	COMPRESS, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:89)	ARCHIVECHECK, COMPRESS, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:89)	ARCHIVECHECK, COMPRESS
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:89)	COMPRESS
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:89)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:89)	ADLER32CHECKSUM, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:89)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_CRC(Example_Paulo2.java:89)	ADLER32CHECKSUM, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	COMPRESS, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ADLER32CHECKSUM, ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ADLER32CHECKSUM, ARCHIVECHECK, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ADLER32CHECKSUM, CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ADLER32CHECKSUM, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ADLER32CHECKSUM, CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ARCHIVECHECK, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ADLER32CHECKSUM, ARCHIVECHECK, CRC, DERIVATIVE_EXTRACT_CRC, DERIVATIVE_GZIPCRC, EXTRACT, GZIP
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ARCHIVECHECK, COMPRESS, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_COMPRESS_GZIPCRC___(Example_Paulo2.java:222)	ADLER32CHECKSUM, EXTRACT
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ADLER32CHECKSUM, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ARCHIVECHECK, COMPRESS
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	COMPRESS
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_EXTRACT_CRC___(Example_Paulo2.java:248)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_GZIPCRC___(Example_Paulo2.java:206)	ADLER32CHECKSUM, ARCHIVECHECK
tests.Example_Paulo2.testDERIVATIVE_GZIPCRC___(Example_Paulo2.java:206)	ARCHIVECHECK, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testDERIVATIVE_GZIPCRC___(Example_Paulo2.java:206)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM
